332,0;506,0.4925404528976187;295,0.011512116328093973;63,0.167035739330195;119,1.0087617227014405;303,1.4418140369662826;257,0.12420197988214375;443,0.8615296767382866;428,2.4876681536010143;597,1.128474119415945;499,1.574171368809516;637,0.2636917276512418;493,3.553526411503859;421,1.1075360341494733;750,0.9172985816970679;144,1.9432940875969966;375,1.9663491147613699;463,2.4225320454018178;689,7.325913361075209;699,3.6373200202289104;351,3.7359158643316532;187,3.9241094014141513;922,4.780809612985248;558,4.252951226148828;859,6.260359656143346;439,8.129477463317762;768,8.082968076467878;614,8.013715271360228;980,10.440178819687283;219,10.36876561711321;667,8.203594931848757;830,9.618847233609326;724,8.212238934762066;804,8.77721526612906;603,9.210062308490217;199,9.510879802306677;607,9.603835651985502;150,11.872107063490455
859,0;439,1.2961538985275267;732,4.513086996059145;830,1.54180759910585;724,2.832145231471525;7,6.309161867085432;109,6.5255017721496476
852,0;82,0.2646162928964433;443,2.8707243017580435;379,0.5053514098921099;750,4.294176023002618
703,0;135,0.2703034374336537;834,1.0720508018055444;106,3.034270971369125;643,3.7256007853031083;476,3.6533211894168383;724,3.8907544440229036;981,3.6608285260925757;503,4.337508845811161;193,5.674003307875569;976,4.754482407919793;475,4.383429947893132;92,6.098432013552994;377,4.95018564917305;386,5.41931967679386;329,6.3982125831657894;677,5.5939457086359194;785,5.875157978949744;534,7.288486119095812;488,6.170068640659187;945,6.845610644269177;16,6.151056606052435;199,9.77885127747912;22,6.762664325073926;402,8.776713855000642;122,6.6011547559575305;420,7.00398915089202;58,7.161828878100902;304,7.2608237530339625;112,7.470260423528531;61,7.628623377405597;822,9.065983540242309;657,7.9115953651383935;533,7.9087541130004695;229,8.150747128972984;569,8.775335515527013;160,8.750013437677541;745,11.716901417177263;256,9.087548345491347;957,9.677587820909876;583,10.06297495327211;712,9.391632236116134;228,11.673661099335142;654,9.357399523947915;186,11.840123964599268;30,10.294887843828274;67,10.555271924102419;607,11.676063857834832
717,0;114,1.6132281148090564
462,0;986,0.706204197595168;125,2.3898036448883144
711,0;549,1.0500084619209793;206,2.2728721802764165;838,1.4042168925504988;683,1.474281576820942;446,4.163385786664687
613,0;823,1.8804444714017925;845,2.962711800764825;15,6.425891982931878;581,6.551719931466306;189,6.6565179399484435;303,7.799778906627934;203,7.900550757346034;375,8.412613678874688;365,9.021251028696753;245,7.943123401340564;217,10.152343486650311;662,8.451448354590676;921,9.07231477274931;27,8.55926920814453;931,9.938653247171285;337,11.498076566341698;455,10.364555749982863
497,0;407,1.5479855120934043
650,0;975,0.11777018054006641;296,1.0861604713913908;398,1.2609200093580852;17,1.6775158812272266;499,2.390423813815527;298,1.8952188242923027;327,2.7627233599587946
107,0;831,0.3358801739728629;909,0.6803661588662304;738,1.0709657195393267;930,0.4685999229843061;404,0.8267137019934891;838,2.312237268704836;710,1.7723403098917705;581,1.5239866307678178;218,1.8180532447667472;140,2.122701632227074;934,2.11439578712156;324,1.7618892503127341;928,1.8498094230957647;467,3.1369207103692376;270,5.081313481812719;308,2.99120024693521;803,2.2872106428206096;572,3.25810776461884;688,2.676089915769123;439,4.40222989856448;517,3.303522465055518;45,4.225982585215384;816,3.3343681668548903;629,3.505749400099253;2,4.188657829792909;399,3.7492545932180894;815,5.144550167138934;477,4.917194445658659;471,4.369849318598237;216,4.601961224165857;196,4.9487021109054155;732,5.5471290119502585;799,4.806779237882185;830,4.903426084482856;724,5.17530927408434;173,4.64390431798245;371,5.434171424838412;96,5.901491949239999;499,5.333882841064585;370,5.633160221231265;483,6.128552480267452;507,5.81547817066083;423,5.7264412599616765;660,6.270597928137156;693,6.331301837964614;87,6.582004525352904;462,8.344905480013361;869,7.448032601721236;634,8.16985471484943;478,6.641252357337371;127,7.709815006616939;112,7.401353336953613;59,12.832499144755747;665,8.6698406696597;986,8.821084231296474;510,9.840605044344107
99,0;776,0.3529293460492804;243,2.2379721096858356;910,2.917465880533103;242,2.5225242379957464
682,0;742,2.286998377480063
980,0;91,0.4837925882227744;297,0.8052495097338566;468,5.170911879547961;977,0.9011844537127709;794,1.3530774767340505;563,1.4158646911276502;787,1.730580906646359
697,0;844,0.7576722354782012
989,0;885,0.7482574467000737;643,2.0973906699425937;362,2.4427715678138875;944,2.806481431375693;866,3.2568287556014566
847,0;279,0.30507194056549675
114,0;478,0.8849403046044585;127,6.180957350714619;112,0.9053148602191676;27,2.6374075059816215;533,1.3610364902700907
388,0;57,1.0936935607091252
194,0;213,1.8972757436221785;930,2.1135129128493553;956,2.3022983125896124;900,2.388159603923909;840,3.2398277737851817;514,2.466548853123012;62,2.4516159516080536;428,2.9828016673070437;144,3.2306403553264342;423,5.994574578864497;689,4.9028468500006825;40,3.3000960674348017;480,6.429757670799233;768,6.341174318248201;614,5.974784815635454;396,5.412158429341794;117,5.6392339558168665;543,5.69507314721164;339,5.690140235615964;978,5.786677986737124;285,9.084750281895225;489,5.953896593602749;984,6.907638714460377;936,6.190426459738344;980,8.295606969441142;340,7.43927078471231;255,13.946642261847966;667,6.485263420488012;919,7.557965520945656;231,7.011311632321528;105,7.956084348576275;852,7.917529708070536;461,7.461674309750411;94,10.032176584095515;551,7.564216953640022;697,8.038310121508129;82,8.288285943733246;443,9.171381800939923;379,9.104417480782041;653,10.919209858739736;368,8.453427936766571;393,9.446580924381875;63,8.84767138076792;411,8.50606435633378;91,8.807543202197238;297,9.010970360308523;931,9.177997566783237;531,9.024827634035258;673,10.922905675100077;977,9.00264051334525;794,8.982839177037244;787,9.726129657327203;499,8.917080772086639;637,9.351450880870038;19,9.315867018751632;660,9.915873217291825;563,9.927430473582014;69,9.760547752162323;832,9.933678924887584;455,9.219290053554367;87,9.44351422109126;668,9.60531898087458;625,9.253579230773868;324,9.722127227757355;481,12.569979132285445;262,10.681411995962161;454,10.213689668518493;885,10.00511550731183;634,9.932172914651602;214,10.264869636135428;247,9.57821923381366;331,9.5849501720589;164,10.872355951568341;416,9.616363885158233;467,10.781048484355818;118,10.430663248541904;809,12.831562094464248;67,12.661666664712156
424,0;22,0.8987857923633478;58,0.9152624050332436;601,2.540051513160596;430,1.094513452260795;313,1.6016429602122624;61,1.7353314020767305;822,2.2866227688818013;813,2.609555120932742;621,1.344730772241257;54,1.6906567821066496;806,1.7062680456789245;590,2.4574747364839697;36,2.9065677762888784;712,4.293384647317103;228,5.390532392556475;628,4.05347304862181;744,3.0159280518623834;204,3.9260163705193696;30,4.940187737082041;618,5.8363630002064175;965,5.011755754720047;107,5.028833512775385;442,5.514194178004331;351,5.354446925256443;831,5.518352008976135;187,5.75093741386041;922,7.427839241565531;119,5.474986179356462;257,6.3472987672930845;509,6.596007254132903;930,5.547463188468031;900,6.068557860677801;191,5.924040947688071;467,5.945954696259956;672,6.083043480279148;302,6.630685199781048;18,6.919936014530422;517,6.333249526721216;598,6.325684069893117;62,7.2485200227851285;428,6.179245895272008;989,6.292947105118772;928,6.725839420784354;816,9.952097132868865;629,6.921048737446509;776,6.386708576305884;146,6.78039580924024;790,7.3704532941485725;475,6.786123680089987;377,6.928472805677788;859,7.566188095696155;2,7.289757382345647;183,7.2647437172117035;229,9.310575648406976;719,7.665112694582733;688,7.575549627887253;439,8.888511721052271;84,8.707512424761797;732,12.011509754352044;799,8.982539846231203;269,10.009595109495704
384,0;966,0.39362315509640083;592,2.7401695584155488;815,1.803267288870639;126,0.5258378317889171;572,0.7201936189734889;856,2.339965169181405;24,1.0093520255107282;147,1.5193343295661814;25,0.9474704642911003;125,1.312907432612588;766,1.564826124937379;607,1.8847135446423764;30,2.086274902105433;261,2.5810819253337387;127,6.258162126508982;370,3.3905579918282447;483,1.9020918506058413;746,5.681883404088552;322,1.896158921277239;207,2.059256183249222;869,3.5738139693021713;559,3.322654060115858;882,3.437547446460739;642,2.63904147293976;182,4.255117504447466;405,2.8342703599283303;243,8.405088168087676;215,2.912156014660453;167,4.672473886419936;697,3.4198629254477044;718,3.557096764063123;844,3.5420019409155272;312,4.4205875863347925;503,4.291302446868196;120,4.8367988056481925;172,4.605288171296595;564,5.095985868091622;976,4.7060921472416215;333,4.453933585515018;835,4.580377459048984;895,5.1364396851801235;386,5.951349691441201;228,5.1991072973378385;360,7.920385081436649;206,6.023023007118287;773,5.23645763963861;257,5.901397969195459;508,6.200725146344545;422,6.069179732286921;776,6.164412814745511;428,8.150091702223634;597,6.100896907659821;146,6.550546048556348;652,7.090502858277988;677,7.472655812460388;827,6.066606511586789;324,6.848104721550816;144,8.934406724217048;393,7.132077220892201;467,7.75757297456769;957,7.575286101940283;247,7.283916161661772;238,8.19521357465445;67,7.9428864750174695;517,7.851352788154812;816,8.299545443086618;269,8.320594331296384;242,9.050593860417912;423,9.343082686824399;150,9.905185658626541;340,9.456376878240686;94,9.986006727447965;798,10.549623352875598
530,0;444,0.10441383591821542;648,2.691924000824109
593,0;243,0.5820859931076232;855,1.3691528442969796;910,1.2456599560278838;242,2.724717993614396;560,2.0321786957453583;583,1.2992073399138782;6,2.124185400711434
919,0;697,1.9727565827114257;844,3.3622493342152615
328,0;861,0.5612393974848532;567,0.6538546081110572;951,1.1977862970195567;751,0.8871213089937727;431,2.142624255841759;362,1.7935800732899172;384,0.9064297378317628;815,1.34283377487887;76,1.7286843245052725;943,2.997136212802121;944,1.9139782793296598;860,2.5744760798966144;87,3.653527333737214;335,3.137806646857851;734,3.405371200872166;2,3.6362220822239477;392,4.967875473499559;816,4.007867885104636;839,3.9590352235560053;758,4.076760370665043;481,3.7230841145177282;477,3.9857594325826593;284,5.108653874645507;634,4.810106703510555;214,4.04366247949032;710,6.497440763452913;688,5.371963615320373;576,5.122727474186689;687,5.33813363127023;255,4.665612661745629;496,4.31601449815017;908,8.692634735604695;983,4.6443368458397005;453,5.180954001501606;665,5.5605138931696265;45,5.461286397635829;754,7.025716823567773;84,7.61856322830371;439,6.8940875708563345;847,5.833313903339142;308,7.097032487065273;732,7.340387200822464;799,7.399670528041028;830,7.858080202121846
745,0;233,1.0328585329135116;626,0.4699187052987036;921,1.923057839970728;677,0.7281387710694278;122,1.0728722561391268;321,3.867468775187659;420,1.0896044525739494;582,1.2876136688251782;112,3.6004718096303976;326,1.40251967584083;334,2.4636527046242596;109,2.487222260743024;617,2.2980709755405657;533,3.0168103704508797;339,2.1783292187596075;444,3.1108658226012187;138,3.611623771350323;664,2.6228586296568093;287,2.648076883258879;160,3.6335127877865316;377,3.116763289051273;270,3.4371393627232445;437,3.362843649339105;459,4.490536959285773;183,6.626476046839404;329,4.124384230586751;471,6.018256896088586;37,4.82261290884763;666,4.594224745769402;92,6.220823539828363;489,3.856647817375838;922,3.7344922705034573;892,4.828619030580608;475,4.818866200418185;217,7.870318429473332;486,4.861955772429065;10,6.856331796313584;817,4.998860179148614;926,6.329984134740208;124,5.914092835519677;131,6.030832051814021;216,7.512064878906428;196,7.851755941915048;945,7.399625192146465;199,6.477932124812735;607,7.013411570769477;229,7.031543534028545;525,8.045133593397459;116,6.947187164752581;508,7.821496130969811;396,9.673203877962777;173,7.584087828847179;330,8.455174029352532;708,7.980409100719917;693,8.203404547344666;516,7.907980536625436;379,9.13419311061308;873,8.145213042528258;810,8.427200126257798;178,9.47017536714723;700,9.388667007701923;500,8.270889242040294;995,8.193256617172846;793,8.554197117499728;644,11.24972185779972;187,8.717478097671194;269,8.625069997451748;823,10.222435874550797;323,8.706045731577884;813,9.029968977052928;263,10.176106294442071;558,10.91403401666999;628,9.263652100757332;8,9.361428118993999;347,9.641900822517535;181,9.868150687287464;569,12.568711977345487;483,9.481104273421995;462,9.507838404082957;986,9.974965858575066;543,9.761301707433573;114,10.000798559071427;285,10.433700870586238;882,10.957087945739573;125,12.770529939736582
949,0;252,0.21897043752860232
928,0;790,0.9746656615132308;791,1.711663858445811;466,2.1863354518311797;958,2.9273148060938383;580,3.6661802416925378;802,4.308380080818523;109,4.346226653816128;528,5.076735579822203;287,5.923765123218496;160,5.587896597585482;270,6.234633793534559;489,9.353767610986836;936,9.46725179842535;848,9.609986598183587;255,13.823815908115531
620,0;569,0.26284649778346736;960,0.06900137077503773;207,0.007455716999770204;559,0.05112194626680538;826,1.341193091746801;114,0.435149351531976;301,1.5478472056586297;996,2.402251253098769;851,3.2320817289584367;768,6.45517415095513
766,0;261,0.49320261657767084;127,1.4770785578978294;584,1.758425078252361
767,0;991,1.0469952478480724;928,1.4246244297176347;790,3.0305962873156087;803,1.8306489764759306;981,3.8568738309144;719,4.082041927951573;193,4.722257935766581;534,5.8933404837658;657,6.554573263012074;487,6.62314740070141;735,7.4542969572415405;543,8.048187304510838;563,7.517987742801277;179,10.046191408608863;67,8.109795895946679;285,8.131086630203693;489,8.260499050060488;554,8.606791186133256;69,9.037560543244084;936,8.929554113642556;659,9.68846290114116
163,0;214,2.445516810002106;255,2.5937383925556086;453,2.93442014696958;211,3.0370809044506952;586,3.7196552805227157;904,4.252748548775684;346,4.491441221921176;448,4.56972224777528;531,7.62986790772846;627,4.5792462732478905;739,5.208444633917975;465,6.649414185512493;571,9.645867739570406;698,13.101901816326718;637,9.756877352908967;85,11.168285561053121
807,0;650,0.5804827058570191;975,5.716952634196725;356,7.203375022764872;121,7.339651528383504;325,10.23334830149033;522,7.4399150229753594
784,0;997,0.1001138335833387
745,0;233,0.8126188989547233;692,0.8508421670042106;122,1.929256904284573;261,1.349059185732608;827,1.8257775627942077;140,3.3874993808588822;543,1.5667118701333003;455,1.3522486827642362;625,2.224601143337;850,1.68633911334022;639,2.8687934357704377;324,1.4150051889593134;481,3.541994341315015;270,2.672157395735632;489,1.7754731206338352;936,2.365785967222855;386,2.3518328152437484;582,2.1029309601504838;109,3.0497985201061546;677,2.850322716831929;797,3.2081641115528567;60,2.811104680533277;160,3.686215228315608;52,3.5892479057792244;908,4.056049552690966;603,4.765018021322568;860,5.128896454416443;572,5.809853460281894;734,6.001705490331696;25,7.813626362862541;125,6.14978973926663;508,6.0724358804918;708,6.622132511544339;693,6.270230193353929;428,7.369449943021286;766,9.446033839686107
290,0;246,0.6453049241328485;404,0.8471761737970499;114,1.4333603331571703
743,0;912,0.44492894487302836;210,2.073049012489105;794,0.7069208885822158;982,3.183632584714596;487,4.231014979978014;594,4.783594700764618;182,4.737871730148387;277,5.691412728981117;120,5.83641687561509;172,4.835479231685867;786,4.9608719353180915;882,5.2243600080491746;933,7.47425023820494;188,6.48305584751963;181,7.755135490040068;818,6.180581592925887;256,6.064839615615365;228,6.127235210386494;654,6.50014732916034;403,7.901050136080922;412,6.367485735036198;650,6.79888389914521;364,7.5994955004872535;161,8.74385136749173;396,8.762190502790583;999,9.023586077366872;816,8.519998038897683;269,10.386456295268417;543,10.642447917048967;339,9.246830584413956;114,9.032744229097654
102,0;703,0.5912963731017612
395,0;183,0.42631469782335324;229,0.6624067240563332;569,0.6933706854621241
888,0;941,1.5748227911899713;836,0.01803127181107808;551,0.18927540386623665;251,0.07511767261972033;985,2.4849426673338892;444,3.2653185697263356;595,2.2827828875739713;638,2.9317284072690484;94,4.548553044120634;437,4.158972316162401;666,5.652613868172279;209,5.050288620642445;442,5.444142014743183;24,6.388841389286217;688,5.401055259392427;611,5.058290213205107;203,6.126554062373736;475,5.795140002492282;217,7.222138957455069;379,9.192864223548337
500,0;825,0.042033342839454646
524,0;148,0.8353641739352977
897,0;263,1.103469217274231;524,0.7317339328979415;148,1.4935411219083206;476,1.4626342474418075;503,2.030014309838813;748,1.8020531547400969;423,3.8476758642669475;976,2.625707527386576
651,0;853,0.11056454878197161;862,0.2883230338780326;466,0.04820811574072199;958,0.16057591923506617;583,1.0122834373641132;117,2.098743257991079;433,1.771759578747907;919,1.077410120841983;720,2.9014228731268634;580,2.3061299137408207;964,0.3521047830743068;538,1.941195747191343;697,1.355624710540819;844,6.955919445672722;266,2.0053310588488777;90,2.093131550679002;901,2.2989394941143795;541,3.617556193949902;914,4.023834406362692;978,4.392645924532969;802,3.8110092196520844;301,3.30905301415007;380,4.185327028091713;673,5.2187784182823584;248,3.2408728122439423;851,3.980097232088655;240,5.445404606139942;654,4.222009546370691;468,8.223180623509432;486,4.797015567421891;536,8.085467675964539;510,5.67174388901664;984,5.627188196631549;577,5.753606092080935
126,0;659,0.8361304135389515;856,0.7658995654529354;882,0.8602952713974921;642,1.2268439324911875;908,2.147124840331544;447,6.429190904942693;268,6.762614801138022;984,6.435614867190007;347,6.852246623391929;755,6.904661898629839;307,6.9197907964583125;654,7.570368186703967;404,7.3509959187215275;218,9.166495681044267;364,10.322254449784614;536,7.787107822961788;870,10.540523607836452
579,0;790,0.37873709165494185;2,1.0060785465457962;275,2.0132816748512714;195,1.4901315989680577;981,0.5946279358199076;719,1.9689879815520843;791,1.628762709931861;193,0.9193675654003712;477,1.2477837015727842;576,1.3323271761178763;950,4.1168596920049705;45,1.7281611079434385;466,2.585395204532555;471,2.007365592557037;21,1.7714719535008727;522,2.2706630712890026;106,2.0578127501970442;216,2.0402479705541783;173,2.109752036917584;769,2.5604673894555896;476,3.2723812865032995;303,2.3764395660512703;375,4.225639803819072;535,3.3585878887031213;958,2.7017668266521757;720,2.710718897387758;248,2.829070730775127;503,3.453073070056662;748,3.5859466633358155;589,4.110586744517478;282,4.072792209305778;976,4.16481487726263;333,4.3669317174114965;92,3.780740525813929;888,5.054190201925817;16,4.583318738067844;337,5.006688709282293;70,5.80003700395312;534,5.533309023399328;757,4.534564064333058;660,4.554930128123756;249,6.64660090792014;835,4.821675109238192;420,6.49545307875611;162,5.59685187533542;348,5.243421991830659;514,5.324293023898795;705,5.94947036419397;326,11.271385288355031;355,6.847631567964021;494,7.433725720179197;158,8.888310957614864;43,6.868090505834801;331,7.853490772289242;8,8.616899676949718;970,9.686686435427806;649,8.043362493217526;416,8.915688041232638;957,8.291104289903375;871,9.506439312847718;615,11.125470877395422;102,9.511764970893813;596,10.588435225377685;703,12.362761026312349
945,0;304,0.9850364962311251;666,2.1389598726716406;386,1.706820799500167;866,1.1045231497473609;475,2.624304760115057;217,4.151973356603285
549,0;838,0.5307814959406612
10,0;508,2.6489375246367706;708,2.9329186366348257;693,4.755811426402289;810,8.75517571999145;428,5.951457868424892;793,11.29853011357048;234,8.921377838621785
513,0;372,1.6521191243326885;709,0.22884878352240945;67,1.7852166527118887;984,0.7485944491207451;534,1.1948038648997756;657,1.76241790773935;735,1.9703923612534724;366,2.649077695813632;563,4.9349588143122975;311,2.93705933215929;794,5.075766114279654
464,0;814,0.42431069936350396;181,0.8820899901125849;882,1.860599356225519
573,0;850,1.7220621024160456
225,0;720,1.968137889331197;248,4.000019661375862
